(0.04, -0.98, 0.21, -0.02)
(0.03, -0.98, 0.21, -0.03)
(0.02, -0.98, 0.21, -0.04)
(0.02, -0.98, 0.21, -0.05)
(0.01, -0.98, 0.21, -0.06)
(0.00, -0.98, 0.21, -0.07)
(-0.01, -0.98, 0.21, -0.08)
(-0.01, -0.97, 0.21, -0.09)
(-0.02, -0.97, 0.21, -0.09)
(-0.03, -0.97, 0.21, -0.10)
(-0.04, -0.97, 0.21, -0.11)
(-0.04, -0.97, 0.21, -0.11)
(-0.05, -0.97, 0.21, -0.12)
(-0.06, -0.97, 0.21, -0.12)
(-0.06, -0.97, 0.21, -0.13)
(-0.07, -0.97, 0.21, -0.13)
(-0.08, -0.96, 0.21, -0.14)
(-0.08, -0.96, 0.22, -0.14)
(-0.09, -0.96, 0.22, -0.15)
(-0.09, -0.96, 0.22, -0.15)
(-0.10, -0.96, 0.21, -0.15)
(-0.10, -0.96, 0.21, -0.15)
(-0.11, -0.96, 0.22, -0.15)
(-0.11, -0.96, 0.22, -0.15)
(-0.11, -0.96, 0.22, -0.15)
(-0.12, -0.96, 0.22, -0.15)
(-0.12, -0.96, 0.22, -0.15)
(-0.12, -0.96, 0.22, -0.15)
(-0.13, -0.96, 0.21, -0.14)
(-0.13, -0.96, 0.21, -0.14)
(-0.14, -0.96, 0.21, -0.14)
(-0.14, -0.96, 0.21, -0.14)
(-0.14, -0.96, 0.20, -0.14)
(-0.14, -0.96, 0.20, -0.14)
(-0.14, -0.96, 0.20, -0.14)
(-0.15, -0.96, 0.19, -0.13)
(-0.15, -0.96, 0.19, -0.13)
(-0.15, -0.96, 0.19, -0.13)
(-0.15, -0.96, 0.19, -0.13)
(-0.16, -0.96, 0.18, -0.13)
(-0.16, -0.96, 0.18, -0.13)
(-0.16, -0.96, 0.18, -0.12)
(-0.16, -0.96, 0.18, -0.12)
(-0.16, -0.96, 0.18, -0.12)
(-0.16, -0.96, 0.18, -0.12)
(-0.17, -0.96, 0.18, -0.11)
(-0.17, -0.96, 0.18, -0.11)
(-0.17, -0.96, 0.17, -0.11)
(-0.17, -0.96, 0.17, -0.11)
(-0.17, -0.96, 0.17, -0.11)
(-0.17, -0.96, 0.17, -0.11)
(-0.17, -0.96, 0.17, -0.11)
(-0.18, -0.96, 0.17, -0.11)
(-0.18, -0.96, 0.17, -0.11)
(-0.18, -0.96, 0.16, -0.11)
(-0.18, -0.96, 0.16, -0.11)
(-0.18, -0.96, 0.16, -0.11)
(-0.18, -0.96, 0.16, -0.11)
(-0.18, -0.96, 0.16, -0.11)
(-0.18, -0.96, 0.16, -0.11)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.16, -0.12)
(-0.18, -0.96, 0.17, -0.12)
(-0.18, -0.96, 0.17, -0.12)
(-0.18, -0.96, 0.17, -0.13)
(-0.18, -0.96, 0.17, -0.13)
(-0.18, -0.96, 0.17, -0.13)
(-0.18, -0.96, 0.17, -0.13)
(-0.18, -0.96, 0.17, -0.13)
(-0.18, -0.96, 0.17, -0.14)
(-0.18, -0.96, 0.17, -0.14)
(-0.18, -0.96, 0.17, -0.14)
(-0.18, -0.96, 0.17, -0.14)
(-0.19, -0.96, 0.17, -0.15)
(-0.19, -0.96, 0.17, -0.15)
(-0.19, -0.96, 0.17, -0.15)
(-0.19, -0.96, 0.17, -0.15)
(-0.19, -0.96, 0.17, -0.16)
(-0.19, -0.95, 0.17, -0.16)
(-0.19, -0.95, 0.17, -0.16)
(-0.19, -0.95, 0.17, -0.16)
(-0.19, -0.95, 0.17, -0.17)
(-0.19, -0.95, 0.17, -0.17)
(-0.19, -0.95, 0.17, -0.17)
(-0.20, -0.95, 0.18, -0.17)
(-0.24, -0.94, 0.14, -0.20)
(-0.24, -0.94, 0.14, -0.20)
(-0.25, -0.94, 0.14, -0.20)
(-0.25, -0.94, 0.14, -0.20)
(-0.25, -0.94, 0.14, -0.20)
(-0.25, -0.94, 0.13, -0.20)
(-0.26, -0.94, 0.13, -0.20)
(-0.26, -0.93, 0.13, -0.20)
(-0.26, -0.93, 0.13, -0.21)
(-0.26, -0.93, 0.13, -0.21)
(-0.26, -0.93, 0.13, -0.21)
(-0.26, -0.93, 0.13, -0.21)
(-0.27, -0.93, 0.13, -0.21)
(-0.27, -0.93, 0.13, -0.21)
(-0.27, -0.93, 0.13, -0.21)
(-0.27, -0.93, 0.13, -0.21)
(-0.27, -0.93, 0.13, -0.20)
(-0.27, -0.93, 0.13, -0.20)
(-0.27, -0.93, 0.13, -0.20)
(-0.27, -0.93, 0.12, -0.20)
(-0.27, -0.93, 0.12, -0.20)
(-0.27, -0.93, 0.12, -0.20)
(-0.27, -0.93, 0.12, -0.20)
(-0.27, -0.93, 0.12, -0.20)
(-0.28, -0.93, 0.12, -0.20)
(-0.28, -0.93, 0.12, -0.20)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.12, -0.19)
(-0.28, -0.93, 0.11, -0.19)
(-0.28, -0.93, 0.11, -0.19)
(-0.28, -0.93, 0.11, -0.19)
(-0.28, -0.93, 0.11, -0.19)
(-0.28, -0.93, 0.11, -0.20)
(-0.28, -0.93, 0.11, -0.20)
(-0.28, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.20)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.11, -0.19)
(-0.29, -0.93, 0.12, -0.19)
(-0.29, -0.93, 0.12, -0.19)
(-0.29, -0.93, 0.12, -0.19)
(-0.29, -0.93, 0.12, -0.19)
(-0.29, -0.93, 0.12, -0.19)
(-0.29, -0.93, 0.12, -0.19)
(-0.29, -0.93, 0.12, -0.19)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.28, -0.93, 0.12, -0.18)
(-0.28, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.29, -0.93, 0.12, -0.18)
(-0.28, -0.93, 0.12, -0.18)
(-0.28, -0.93, 0.12, -0.18)
(-0.28, -0.93, 0.12, -0.18)
(-0.28, -0.93, 0.12, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.93, 0.13, -0.18)
(-0.28, -0.94, 0.13, -0.18)
(-0.28, -0.94, 0.13, -0.18)
(-0.28, -0.94, 0.13, -0.18)
(-0.28, -0.94, 0.13, -0.18)
(-0.28, -0.94, 0.13, -0.18)
(-0.28, -0.94, 0.13, -0.18)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.28, -0.94, 0.13, -0.17)
(-0.27, -0.94, 0.13, -0.17)
(-0.27, -0.94, 0.13, -0.17)
(-0.27, -0.94, 0.13, -0.17)
(-0.27, -0.94, 0.13, -0.17)
(-0.27, -0.94, 0.14, -0.17)
(-0.27, -0.94, 0.14, -0.17)
(-0.27, -0.94, 0.14, -0.17)
(-0.27, -0.94, 0.14, -0.17)
(-0.27, -0.94, 0.14, -0.17)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.27, -0.94, 0.14, -0.16)
(-0.26, -0.94, 0.14, -0.16)
(-0.26, -0.94, 0.14, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.16)
(-0.26, -0.94, 0.15, -0.17)
(-0.26, -0.94, 0.15, -0.17)
(-0.26, -0.94, 0.14, -0.17)
(-0.26, -0.94, 0.14, -0.18)
(-0.26, -0.94, 0.14, -0.19)
(-0.26, -0.94, 0.13, -0.19)
(-0.27, -0.93, 0.13, -0.20)
(-0.27, -0.93, 0.13, -0.21)
(-0.27, -0.93, 0.12, -0.22)
(-0.27, -0.93, 0.12, -0.23)
(-0.28, -0.92, 0.12, -0.24)
(-0.28, -0.92, 0.11, -0.25)
(-0.28, -0.92, 0.11, -0.25)
(-0.28, -0.92, 0.11, -0.26)
(-0.28, -0.91, 0.11, -0.27)
(-0.28, -0.91, 0.11, -0.28)
(-0.28, -0.91, 0.11, -0.28)
(-0.29, -0.91, 0.11, -0.29)
(-0.29, -0.90, 0.11, -0.30)
(-0.29, -0.90, 0.11, -0.30)
(-0.29, -0.90, 0.10, -0.31)
(-0.29, -0.90, 0.10, -0.32)
(-0.29, -0.90, 0.10, -0.33)
(-0.29, -0.89, 0.10, -0.34)
(-0.29, -0.89, 0.09, -0.34)
(-0.29, -0.88, 0.09, -0.35)
(-0.30, -0.88, 0.09, -0.36)
(-0.30, -0.88, 0.09, -0.37)
(-0.30, -0.87, 0.09, -0.38)
(-0.30, -0.87, 0.09, -0.39)
(-0.29, -0.86, 0.09, -0.40)
(-0.29, -0.86, 0.09, -0.41)
(-0.30, -0.85, 0.09, -0.42)
(-0.30, -0.85, 0.08, -0.43)
(-0.30, -0.84, 0.08, -0.44)
(-0.30, -0.84, 0.08, -0.45)
(-0.30, -0.84, 0.08, -0.45)
(-0.30, -0.83, 0.08, -0.46)
(-0.30, -0.83, 0.09, -0.47)
(-0.30, -0.82, 0.08, -0.48)
(-0.30, -0.82, 0.08, -0.48)
(-0.30, -0.82, 0.08, -0.49)
(-0.30, -0.81, 0.07, -0.49)
(-0.30, -0.81, 0.07, -0.50)
(-0.30, -0.81, 0.07, -0.50)
(-0.30, -0.81, 0.07, -0.51)
(-0.30, -0.80, 0.06, -0.51)
(-0.30, -0.80, 0.06, -0.51)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.52)
(-0.30, -0.80, 0.06, -0.51)
(-0.30, -0.80, 0.06, -0.51)
(-0.30, -0.81, 0.06, -0.51)
(-0.30, -0.81, 0.06, -0.51)
(-0.29, -0.81, 0.06, -0.50)
(-0.29, -0.82, 0.06, -0.50)
(-0.29, -0.82, 0.06, -0.49)
(-0.29, -0.82, 0.07, -0.49)
(-0.29, -0.83, 0.07, -0.48)
(-0.28, -0.83, 0.07, -0.48)
(-0.28, -0.83, 0.08, -0.47)
(-0.28, -0.84, 0.08, -0.47)
(-0.27, -0.84, 0.08, -0.46)
(-0.27, -0.84, 0.09, -0.46)
(-0.27, -0.85, 0.09, -0.45)
(-0.26, -0.85, 0.09, -0.44)
(-0.26, -0.86, 0.10, -0.44)
(-0.26, -0.86, 0.10, -0.43)
(-0.25, -0.86, 0.10, -0.43)
(-0.25, -0.87, 0.11, -0.42)
(-0.25, -0.87, 0.11, -0.41)
(-0.25, -0.87, 0.11, -0.41)
(-0.25, -0.88, 0.11, -0.40)
(-0.24, -0.88, 0.11, -0.38)
(-0.23, -0.89, 0.12, -0.37)
(-0.23, -0.90, 0.12, -0.36)
(-0.22, -0.91, 0.13, -0.34)
(-0.21, -0.91, 0.13, -0.32)
(-0.20, -0.92, 0.14, -0.31)
(-0.20, -0.92, 0.14, -0.29)
(-0.20, -0.93, 0.15, -0.28)
(-0.19, -0.93, 0.16, -0.26)
(-0.18, -0.93, 0.17, -0.25)
(-0.18, -0.94, 0.17, -0.24)
(-0.17, -0.94, 0.17, -0.23)
(-0.17, -0.95, 0.17, -0.22)
(-0.16, -0.95, 0.17, -0.21)
(-0.16, -0.95, 0.18, -0.20)
(-0.16, -0.95, 0.18, -0.19)
(-0.15, -0.95, 0.18, -0.18)
(-0.15, -0.95, 0.19, -0.18)
(-0.14, -0.96, 0.19, -0.17)
(-0.14, -0.96, 0.19, -0.16)
(-0.13, -0.96, 0.20, -0.15)
(-0.13, -0.96, 0.20, -0.15)
(-0.12, -0.96, 0.20, -0.14)
(-0.12, -0.96, 0.20, -0.13)
(-0.11, -0.96, 0.21, -0.13)
(-0.11, -0.96, 0.21, -0.12)
(-0.11, -0.96, 0.21, -0.12)
(-0.10, -0.96, 0.21, -0.12)
(-0.10, -0.97, 0.21, -0.12)
(-0.10, -0.97, 0.22, -0.11)
(-0.09, -0.97, 0.22, -0.11)
(-0.09, -0.96, 0.22, -0.11)
(-0.09, -0.96, 0.22, -0.11)
(-0.09, -0.96, 0.22, -0.11)
(-0.09, -0.96, 0.23, -0.10)
(-0.09, -0.96, 0.23, -0.10)
(-0.09, -0.96, 0.23, -0.10)
(-0.09, -0.96, 0.23, -0.10)
(-0.09, -0.96, 0.23, -0.10)
(-0.09, -0.96, 0.23, -0.09)
(-0.09, -0.96, 0.23, -0.09)
(-0.09, -0.96, 0.23, -0.09)
(-0.09, -0.96, 0.24, -0.09)
(-0.09, -0.96, 0.24, -0.09)
(-0.09, -0.96, 0.24, -0.08)
(-0.09, -0.96, 0.24, -0.08)
(-0.09, -0.96, 0.24, -0.08)
(-0.09, -0.96, 0.24, -0.08)
(-0.08, -0.96, 0.24, -0.07)
(-0.08, -0.97, 0.24, -0.07)
(-0.08, -0.97, 0.24, -0.06)
(-0.08, -0.97, 0.24, -0.06)
(-0.07, -0.97, 0.24, -0.05)
(-0.07, -0.97, 0.24, -0.05)
(-0.07, -0.97, 0.24, -0.04)
(-0.07, -0.97, 0.24, -0.03)
(-0.07, -0.97, 0.24, -0.03)
(-0.06, -0.97, 0.24, -0.02)
(-0.06, -0.97, 0.24, -0.01)
(-0.05, -0.97, 0.24, 0.00)
(-0.04, -0.97, 0.24, 0.00)
(-0.04, -0.97, 0.24, 0.01)
(-0.03, -0.97, 0.24, 0.02)
(-0.03, -0.97, 0.24, 0.02)
(-0.03, -0.97, 0.24, 0.03)
(-0.02, -0.97, 0.24, 0.04)
(-0.02, -0.97, 0.24, 0.05)
(-0.01, -0.97, 0.23, 0.06)
(-0.01, -0.97, 0.23, 0.07)
(0.00, -0.97, 0.23, 0.08)
(0.00, -0.97, 0.22, 0.10)
(0.01, -0.97, 0.22, 0.11)
(0.01, -0.97, 0.22, 0.12)
(0.02, -0.97, 0.22, 0.13)
(0.02, -0.97, 0.21, 0.14)
(0.03, -0.96, 0.21, 0.15)
(0.03, -0.96, 0.21, 0.16)
(0.04, -0.96, 0.21, 0.17)
(0.04, -0.96, 0.21, 0.19)
(0.05, -0.96, 0.21, 0.20)
(0.05, -0.95, 0.20, 0.21)
(0.06, -0.95, 0.20, 0.22)
(0.07, -0.95, 0.20, 0.23)
(0.07, -0.95, 0.19, 0.25)
(0.08, -0.94, 0.19, 0.26)
(0.08, -0.94, 0.19, 0.27)
(0.09, -0.94, 0.19, 0.29)
(0.09, -0.93, 0.18, 0.30)
(0.10, -0.93, 0.18, 0.31)
(0.10, -0.93, 0.18, 0.32)
(0.11, -0.92, 0.17, 0.33)
(0.11, -0.92, 0.17, 0.33)
(0.12, -0.92, 0.17, 0.34)
(0.12, -0.91, 0.17, 0.35)
(0.13, -0.91, 0.16, 0.36)
(0.13, -0.91, 0.16, 0.37)
(0.14, -0.90, 0.16, 0.37)
(0.14, -0.90, 0.16, 0.38)
(0.15, -0.90, 0.15, 0.39)
(0.15, -0.89, 0.15, 0.39)
(0.15, -0.89, 0.15, 0.40)
(0.16, -0.89, 0.15, 0.41)
(0.16, -0.88, 0.15, 0.41)
(0.17, -0.88, 0.15, 0.41)
(0.17, -0.88, 0.15, 0.42)
(0.17, -0.88, 0.15, 0.42)
(0.18, -0.88, 0.15, 0.42)
(0.18, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.20, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.44)
(0.19, -0.87, 0.15, 0.44)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.43)
(0.19, -0.87, 0.15, 0.42)
(0.19, -0.88, 0.15, 0.42)
(0.18, -0.88, 0.15, 0.41)
(0.18, -0.89, 0.15, 0.40)
(0.18, -0.89, 0.14, 0.40)
(0.18, -0.89, 0.14, 0.39)
(0.17, -0.90, 0.14, 0.38)
(0.17, -0.90, 0.14, 0.37)
(0.16, -0.91, 0.14, 0.36)
(0.16, -0.91, 0.13, 0.35)
(0.15, -0.92, 0.13, 0.34)
(0.15, -0.92, 0.13, 0.33)
(0.14, -0.93, 0.13, 0.32)
(0.14, -0.93, 0.13, 0.31)
